"project_year","grass_cover","shrub_cover","perennial_cover","bareground","quadrat"
1922,0.0041922318728647,0,0.0041922318728647,0.995807768127135,"G2"
1923,0.0179664234876979,0,0.0179664234876979,0.982033576512302,"G2"
1924,0.0170959110962171,0,0.0170959110962171,0.982904088903783,"G2"
1925,0.0155799907267798,0,0.0155799907267798,0.98442000927322,"G2"
1926,0.0607700993131207,0,0.0607700993131207,0.939229900686879,"G2"
1927,0.0758677704038376,0,0.0758677704038376,0.924132229596162,"G2"
1928,0.0790545040063421,0,0.0790545040063421,0.920945495993658,"G2"
1929,0.0860791500680384,0,0.0860791500680384,0.913920849931962,"G2"
1930,0.0824366659418323,0,0.0824366659418323,0.917563334058168,"G2"
1931,0.047653878155688,0,0.047653878155688,0.952346121844312,"G2"
1932,0.0197972729409832,0,0.0197972729409832,0.980202727059017,"G2"
1933,0.021471775652193,0,0.021471775652193,0.978528224347807,"G2"
1934,0.0132956413482481,0,0.0132956413482481,0.986704358651752,"G2"
1935,0.0199576925728313,0,0.0199576925728313,0.980042307427169,"G2"
1936,0.0208956132692319,0,0.0208956132692319,0.979104386730768,"G2"
1937,0.022228204731295,0,0.022228204731295,0.977771795268705,"G2"
1938,0.0224245940875087,0,0.0224245940875087,0.977575405912491,"G2"
1939,0.0166339913349074,0,0.0166339913349074,0.983366008665093,"G2"
1940,0.0247908063486638,0,0.0247908063486638,0.975209193651336,"G2"
1941,0.0166315017537453,0,0.0166315017537453,0.983368498246255,"G2"
1942,0.0133956783356322,0,0.0133956783356322,0.986604321664368,"G2"
1943,0.0350521870257805,0,0.0350521870257805,0.964947812974219,"G2"
1944,0.0503968063505434,0,0.0503968063505434,0.949603193649457,"G2"
1945,0.0381024558106443,0,0.0381024558106443,0.961897544189356,"G2"
1946,0.0502275535534777,0,0.0502275535534777,0.949772446446522,"G2"
1947,0.0707392410808424,0,0.0707392410808424,0.929260758919158,"G2"
1948,0.011675212634448,0,0.011675212634448,0.988324787365552,"G2"
1949,0.00928479149932637,0,0.00928479149932637,0.990715208500674,"G2"
1950,0.0100716136213852,0,0.0100716136213852,0.989928386378615,"G2"
1951,0.00768906957313424,0,0.00768906957313424,0.992310930426866,"G2"
1952,0,0,0,1,"G2"
1953,0,0,0,1,"G2"
1954,0,0,0,1,"G2"
1955,0,0,0,1,"G2"
1956,0,0,0,1,"G2"
1957,0.000174271769360515,0,0.000174271769360515,0.99982572823064,"G2"
1958,0.000474517131229032,0,0.000474517131229032,0.999525482868771,"G2"
1959,0.00315720694606957,0,0.00315720694606957,0.99684279305393,"G2"
1960,0.0341886355523177,0,0.0341886355523177,0.965811364447682,"G2"
1961,0.0283159757024121,0,0.0283159757024121,0.971684024297588,"G2"
1962,0.0224433158525065,0,0.0224433158525065,0.977556684147493,"G2"
1963,0.0165706560026009,0,0.0165706560026009,0.983429343997399,"G2"
1964,0.0106979961526953,0,0.0106979961526953,0.989302003847304,"G2"
1965,0.00482533630278971,0,0.00482533630278971,0.99517466369721,"G2"
1966,0.00344914866227454,0,0.00344914866227454,0.996550851337725,"G2"
1967,0.00207296102175937,0,0.00207296102175937,0.997927038978241,"G2"
1968,0.000696773381244201,0,0.000696773381244201,0.999303226618756,"G2"
1969,0.00233550560018422,0,0.00233550560018422,0.997664494399816,"G2"
1970,0.0149644677979918,0,0.0149644677979918,0.985035532202008,"G2"
1971,0.0222126796090615,0,0.0222126796090615,0.977787320390939,"G2"
1972,0.00783077744546979,0,0.00783077744546979,0.99216922255453,"G2"
1973,0.0425815639020797,0,0.0425815639020797,0.95741843609792,"G2"
1974,0.0733309710348753,0,0.0733309710348753,0.926669028965124,"G2"
1975,0.104080378167671,0,0.104080378167671,0.895919621832329,"G2"
1976,0.0531786816046693,0,0.0531786816046693,0.946821318395331,"G2"
1977,0.117708629507308,0,0.117708629507308,0.882291370492692,"G2"
1978,0.117708629507308,0,0.117708629507308,0.882291370492692,"G2"
1979,0.117708629507308,0,0.117708629507308,0.882291370492692,"G2"
1995,0.0127158310121911,0,0.0127158310121911,0.987284168987809,"G2"
2001,0,0,0,1,"G2"
2006,0.00107013890144868,0,0.00107013890144868,0.998929861098551,"G2"
2011,0.00349262033194003,0,0.00349262033194003,0.99650737966806,"G2"
2016,0,0,0,1,"G2"
1916,0.0247585483301692,0,0.0247585483301692,0.975241451669831,"G3"
1917,0.00663153145853339,0,0.00663153145853339,0.993368468541467,"G3"
1918,0.00425668248962685,0,0.00425668248962685,0.995743317510373,"G3"
1919,0.0106825831342728,0,0.0106825831342728,0.989317416865727,"G3"
1920,0.0263998062053377,0,0.0263998062053377,0.973600193794662,"G3"
1921,0.019362696026959,0,0.019362696026959,0.980637303973041,"G3"
1922,0.00731533130428732,0,0.00731533130428732,0.992684668695713,"G3"
1923,0.0184514399558247,0,0.0184514399558247,0.981548560044175,"G3"
1924,0.0319201635700929,0,0.0319201635700929,0.968079836429907,"G3"
1925,0.0281606640432405,2.49249490195387e-05,0.02818558899226,0.97181441100774,"G3"
1926,0.060352718834559,0.000342668167491519,0.0606953870020505,0.93930461299795,"G3"
1927,0.0573244374860857,0.000478060484838966,0.0578024979709247,0.942197502029075,"G3"
1928,0.0541818502713172,0.00102441533042091,0.0552062656017381,0.944793734398262,"G3"
1929,0.0929909901223535,2.49249466982223e-05,0.0930159150690517,0.906984084930948,"G3"
1930,0.0583331999901941,2.49249466982223e-05,0.0583581249368923,0.941641875063108,"G3"
1931,0.0642066341459037,0.00129918794894749,0.0655058220948512,0.934494177905149,"G3"
1932,0.051357170769686,0.00376915051523499,0.055126321284921,0.944873678715079,"G3"
1933,0.0523845522255057,2.49249466982223e-05,0.0524094771722039,0.947590522827796,"G3"
1934,0.0459361792124644,2.49249466982218e-05,0.0459611041591626,0.954038895840837,"G3"
1935,0.0182646523785383,2.49249466982223e-05,0.0182895773252365,0.981710422674763,"G3"
1936,0.0238447000491299,0.0078922352788077,0.0317369353279376,0.968263064672062,"G3"
1937,0.021526181430948,0.00481001630925804,0.0263361977402061,0.973663802259794,"G3"
1938,0.0376855232216954,2.49249466982223e-05,0.0377104481683936,0.962289551831606,"G3"
1939,0.0216976650906658,0.00151643379121417,0.02321409888188,0.97678590111812,"G3"
1940,0.0285246081092898,0.00102491383034144,0.0295495219396312,0.970450478060369,"G3"
1941,0.0158938910711252,0,0.0158938910711252,0.984106108928875,"G3"
1942,0.0124156146929696,0,0.0124156146929696,0.98758438530703,"G3"
1943,0.00380304844512392,0,0.00380304844512392,0.996196951554876,"G3"
1944,0.00736681739828884,0,0.00736681739828884,0.992633182601711,"G3"
1945,0.0101140450872321,0.0155893082602901,0.0257033533475222,0.974296646652478,"G3"
1946,0.0144631991166323,0.0229868830195768,0.0374500821362091,0.962549917863791,"G3"
1947,0.0196667803721507,0.0804263243053432,0.0979844541455629,0.902015545854437,"G3"
1948,0.00619484639110382,0.0911096052881079,0.0973044516792117,0.902695548320788,"G3"
1949,0.0078964226731841,0.28198639648495,0.289306554380867,0.710693445619133,"G3"
1950,0.00939961133828262,0.0803703427714006,0.0897699541096831,0.910230045890317,"G3"
1951,0.0165875025143382,0.0274029854896561,0.0439904880039944,0.956009511996006,"G3"
1952,7.4774842125818e-05,0.173500713252757,0.173575488094883,0.826424511905117,"G3"
1953,5.60811315943635e-05,0.130275084622586,0.130331165754181,0.869668834245819,"G3"
1954,3.7387421062909e-05,0.0870494559924154,0.0870868434134784,0.912913156586522,"G3"
1955,1.86937105314545e-05,0.0438238273622446,0.0438425210727761,0.956157478927224,"G3"
1956,0,0.000598198732073753,0.000598198732073753,0.999401801267926,"G3"
1957,0,0.341982843230647,0.341982843230647,0.658017156769353,"G3"
1958,0.0172935265883482,0.535956753685762,0.538684639609109,0.461315360390891,"G3"
1959,0.0176286674450862,0.75208859810237,0.752238147784881,0.247761852215119,"G3"
1960,0.00179883343930716,0.545653954019056,0.546752396443579,0.453247603556421,"G3"
1961,0.00169684055522323,0.578168603447788,0.579047357387406,0.420952642612594,"G3"
1962,0.0015948476711393,0.610683252876519,0.611342318331233,0.388657681668767,"G3"
1963,0.00149285478705538,0.643197902305251,0.64363727927506,0.35636272072494,"G3"
1964,0.00139086190297145,0.675712551733982,0.675932240218887,0.324067759781113,"G3"
1965,0.00128886901888752,0.708227201162714,0.708227201162714,0.291772798837286,"G3"
1966,0.00085924601259168,0.80135257333649,0.80135257333649,0.19864742666351,"G3"
1967,0.00042962300629584,0.894477945510265,0.894477945510265,0.105522054489735,"G3"
1968,0,0.987603317684041,0.987603317684041,0.0123966823159594,"G3"
1969,0,0.987590944982866,0.987590944982866,0.0124090550171346,"G3"
1970,0,0.987578572281691,0.987578572281691,0.0124214277183098,"G3"
1971,0,0.987566199580515,0.987566199580515,0.012433800419485,"G3"
1972,0,0.98755382687934,0.98755382687934,0.0124461731206602,"G3"
1973,0,0.969894900350379,0.969894900350379,0.0301050996496208,"G3"
1974,0,0.985572293769081,0.985572293769081,0.0144277062309195,"G3"
1975,0,0.982202909043316,0.982202909043316,0.0177970909566836,"G3"
1976,0.0146263977045267,0.965708606042044,0.980335003746571,0.0196649962534291,"G3"
1977,0.0146263977045267,0.965708606042044,0.980335003746571,0.0196649962534291,"G3"
1978,0.0146263977045267,0.965708606042044,0.980335003746571,0.0196649962534291,"G3"
1979,0.0146263977045267,0.965708606042044,0.980335003746571,0.0196649962534291,"G3"
1995,0,0.974828705720821,0.974828705720821,0.0251712942791793,"G3"
2001,0,0.97460328354267,0.97460328354267,0.0253967164573299,"G3"
2006,0.00896415190304623,1,1.00000974974874,-9.74974873813039e-06,"G3"
2011,0,0.998904913491047,0.998904913491047,0.00109508650895263,"G3"
2016,0,1,1,0,"G3"
1916,0.0403541370540666,0,0.0403541370540666,0.959645862945933,"G4"
1917,0.0249605565300344,0,0.0249605565300344,0.975039443469966,"G4"
1918,0.0191349300115951,0,0.0191349300115951,0.980865069988405,"G4"
1919,0.0248887147160572,0,0.0248887147160572,0.975111285283943,"G4"
1920,0.050185306627903,2.49450900830454e-05,0.050210251717986,0.949789748282014,"G4"
1921,0.0438653431512768,2.4945092406238e-05,0.0438902882436831,0.956109711756317,"G4"
1922,0.00636848166358379,0,0.00636848166358379,0.993631518336416,"G4"
1923,0.0154381174311062,0,0.0154381174311062,0.984561882568894,"G4"
1924,0.0298422109991484,0,0.0298422109991484,0.970157789000852,"G4"
1925,0.0328187590664942,0,0.0328187590664942,0.967181240933506,"G4"
1926,0.0851463350557163,0,0.0851463350557163,0.914853664944284,"G4"
1927,0.116204195167245,0,0.116204195167245,0.883795804832755,"G4"
1928,0.125751489579854,0,0.125751489579854,0.874248510420146,"G4"
1929,0.201446439098205,0,0.201446439098205,0.798553560901795,"G4"
1930,0.114911730135692,0,0.114911730135692,0.885088269864308,"G4"
1931,0.0802982417024145,0,0.0802982417024145,0.919701758297585,"G4"
1932,0.119158277554386,0,0.119158277554386,0.880841722445614,"G4"
1933,0.0933576501815324,0,0.0933576501815324,0.906642349818468,"G4"
1934,0.0460037460949058,0,0.0460037460949058,0.953996253905094,"G4"
1935,0.0250967567747231,2.49450900830453e-05,0.0251217018648061,0.974878298135194,"G4"
1936,0.0560147497854178,0,0.0560147497854178,0.943985250214582,"G4"
1937,0.0519168152482918,0,0.0519168152482918,0.948083184751708,"G4"
1938,0.0845763496959821,0,0.0845763496959821,0.915423650304018,"G4"
1939,0.046211678393063,0,0.046211678393063,0.953788321606937,"G4"
1940,0.0674025079216929,0,0.0674025079216929,0.932597492078307,"G4"
1941,0.058577837883844,0,0.058577837883844,0.941422162116156,"G4"
1942,0.0402232002607947,0,0.0402232002607947,0.959776799739205,"G4"
1943,0.0390483962831052,0,0.0390483962831052,0.960951603716895,"G4"
1944,0.0499327774682698,0,0.0499327774682698,0.95006722253173,"G4"
1945,0.0663848729135678,0,0.0663848729135678,0.933615127086432,"G4"
1946,0.0317920190662304,0,0.0317920190662304,0.96820798093377,"G4"
1947,0.0454744013040722,0,0.0454744013040722,0.954525598695928,"G4"
1948,0.0191194141550946,0,0.0191194141550946,0.980880585844905,"G4"
1949,0.020139867916599,0,0.020139867916599,0.979860132083401,"G4"
1950,0.0329579027486946,0,0.0329579027486946,0.967042097251305,"G4"
1951,0.0253452098756121,0,0.0253452098756121,0.974654790124388,"G4"
1952,0.00228048019411071,0,0.00228048019411071,0.997719519805889,"G4"
1953,0.00171036014558303,0,0.00171036014558303,0.998289639854417,"G4"
1954,0.00114024009705535,0,0.00114024009705535,0.998859759902945,"G4"
1955,0.000570120048527677,0,0.000570120048527677,0.999429879951472,"G4"
1956,0,0,0,1,"G4"
1957,0,0,0,1,"G4"
1958,0,0,0,1,"G4"
1959,9.97803649785674e-05,0,9.97803649785674e-05,0.999900219635021,"G4"
1960,0.00298343283192494,0,0.00298343283192494,0.997016567168075,"G4"
1961,0.00238674626553995,0,0.00238674626553995,0.99761325373446,"G4"
1962,0.00179005969915496,0,0.00179005969915496,0.998209940300845,"G4"
1963,0.00119337313276998,0,0.00119337313276998,0.99880662686723,"G4"
1964,0.000596686566384988,0,0.000596686566384988,0.999403313433615,"G4"
1965,0,0,0,1,"G4"
1966,0,0,0,1,"G4"
1967,0,0,0,1,"G4"
1968,0,0,0,1,"G4"
1969,7.48352702491366e-05,0,7.48352702491366e-05,0.999925164729751,"G4"
1970,3.74176351245683e-05,0,3.74176351245683e-05,0.999962582364875,"G4"
1971,0,0,0,1,"G4"
1972,0.00138819928304435,0,0.00138819928304435,0.998611800716956,"G4"
1973,0.00381240808456261,0,0.00381240808456261,0.996187591915437,"G4"
1974,0.00730357330210531,0,0.00730357330210531,0.992696426697895,"G4"
1975,0.010794738519648,0,0.010794738519648,0.989205261480352,"G4"
1976,0.0174271891120519,0,0.0174271891120519,0.982572810887948,"G4"
1977,0.0497356214787974,0,0.0497356214787974,0.950264378521203,"G4"
1978,0.0497356214787974,0,0.0497356214787974,0.950264378521203,"G4"
1979,0.0497356214787974,0,0.0497356214787974,0.950264378521203,"G4"
1995,0.00180684552100448,0,0.00180684552100448,0.998193154478995,"G4"
2001,0.00433627523119356,0,0.00433627523119356,0.995663724768806,"G4"
2006,0.00503085024669688,0.00164434320950002,0.0066751934561969,0.993324806543803,"G4"
2011,0,0,0,1,"G4"
2016,0.00214425538540507,0,0.00214425538540507,0.997855744614595,"G4"
1916,0.0477683064349445,0,0.0477683064349445,0.952231693565056,"G5"
1917,0.0278333070008165,0,0.0278333070008165,0.972166692999183,"G5"
1918,0.0170836175113621,0,0.0170836175113621,0.982916382488638,"G5"
1919,0.0205868325100642,0,0.0205868325100642,0.979413167489936,"G5"
1920,0.040868512024954,0,0.040868512024954,0.959131487975046,"G5"
1921,0.0492584300327898,0,0.0492584300327898,0.95074156996721,"G5"
1922,0.00481355954619078,0,0.00481355954619078,0.995186440453809,"G5"
1923,0.0102580539662148,0,0.0102580539662148,0.989741946033785,"G5"
1924,0.0142953391253106,0,0.0142953391253106,0.985704660874689,"G5"
1925,0.00859723378252712,0,0.00859723378252712,0.991402766217473,"G5"
1926,0.0290240532426555,0,0.0290240532426555,0.970975946757345,"G5"
1927,0.0416661683469239,0,0.0416661683469239,0.958333831653076,"G5"
1928,0.0617097933135058,0,0.0617097933135058,0.938290206686494,"G5"
1929,0.0946446255527548,0,0.0946446255527548,0.905355374447245,"G5"
1930,0.0699852453541557,0,0.0699852453541557,0.930014754645844,"G5"
1931,0.0847069218213689,0,0.0847069218213689,0.915293078178631,"G5"
1932,0.100028669978262,0,0.100028669978262,0.899971330021738,"G5"
1933,0.0629236123516677,0,0.0629236123516677,0.937076387648332,"G5"
1934,0.0444365212292884,0,0.0444365212292884,0.955563478770712,"G5"
1935,0.0103283795366694,0,0.0103283795366694,0.989671620463331,"G5"
1936,0.0430331025031744,0,0.0430331025031744,0.956966897496826,"G5"
1937,0.0502995973253695,0,0.0502995973253695,0.949700402674631,"G5"
1938,0.0837736918840581,0,0.0837736918840581,0.916226308115942,"G5"
1939,0.0471226280894203,0,0.0471226280894203,0.95287737191058,"G5"
1940,0.0126179051560193,0,0.0126179051560193,0.987382094843981,"G5"
1941,0.000896526086876398,0,0.000896526086876398,0.999103473913124,"G5"
1942,0.00104939687473596,0,0.00104939687473596,0.998950603125264,"G5"
1943,0.0020244781104403,0,0.0020244781104403,0.99797552188956,"G5"
1944,0.00294918428269227,0,0.00294918428269227,0.997050815717308,"G5"
1945,0.00726642498862114,0,0.00726642498862114,0.992733575011379,"G5"
1946,0.0181365107682145,0,0.0181365107682145,0.981863489231786,"G5"
1947,0.0102595502578443,0,0.0102595502578443,0.989740449742156,"G5"
1948,0.00593976586785387,0,0.00593976586785387,0.994060234132146,"G5"
1949,0.00907897879608092,0,0.00907897879608092,0.990921021203919,"G5"
1950,0.00614625365660082,0,0.00614625365660082,0.993853746343399,"G5"
1951,0,0,0,1,"G5"
1952,0,0,0,1,"G5"
1953,0,0,0,1,"G5"
1954,0,0,0,1,"G5"
1955,0,0,0,1,"G5"
1956,0,0,0,1,"G5"
1957,0,0,0,1,"G5"
1958,0,0,0,1,"G5"
1959,7.48144168627239e-05,0,7.48144168627239e-05,0.999925185583137,"G5"
1960,0,0,0,1,"G5"
1961,0,0,0,1,"G5"
1962,0,0,0,1,"G5"
1963,0,0,0,1,"G5"
1964,0,0,0,1,"G5"
1965,0,0,0,1,"G5"
1966,0,0,0,1,"G5"
1967,0,0,0,1,"G5"
1968,0,0,0,1,"G5"
1969,0,0,0,1,"G5"
1970,0,0,0,1,"G5"
1971,0,0,0,1,"G5"
1972,0,0,0,1,"G5"
1973,0,0,0,1,"G5"
1974,0,0,0,1,"G5"
1975,0.00258593535471518,0,0.00258593535471518,0.997414064645285,"G5"
1976,0.00283242391540168,0,0.00283242391540168,0.997167576084598,"G5"
1977,0.00520209573476843,0,0.00520209573476843,0.994797904265232,"G5"
1978,0.00520209573476843,0,0.00520209573476843,0.994797904265232,"G5"
1979,0.00520209573476843,0,0.00520209573476843,0.994797904265232,"G5"
1995,0,0,0,1,"G5"
2001,0,0,0,1,"G5"
2006,0.00123352914379907,0,0.00123352914379907,0.998766470856201,"G5"
2011,0.00437036739807081,0,0.00437036739807081,0.995629632601929,"G5"
2016,0,0,0,1,"G5"
1916,0.0375452501904468,0,0.0375452501904468,0.962454749809553,"H1"
1917,0.0329416333547348,0,0.0329416333547348,0.967058366645265,"H1"
1918,0.00851035654800285,0,0.00851035654800285,0.991489643451997,"H1"
1919,0.0167801732631718,0,0.0167801732631718,0.983219826736828,"H1"
1920,0.0238609263948272,0,0.0238609263948272,0.976139073605173,"H1"
1921,0.0243326815481946,0,0.0243326815481946,0.975667318451805,"H1"
1922,0.00145843192992196,0,0.00145843192992196,0.998541568070078,"H1"
1923,0.011574264024498,0,0.011574264024498,0.988425735975502,"H1"
1924,0.0267456082722198,0,0.0267456082722198,0.97325439172778,"H1"
1925,0.0419169525199417,0,0.0419169525199417,0.958083047480059,"H1"
1926,0.0570882967676635,0,0.0570882967676635,0.942911703232337,"H1"
1927,0.0722596410153853,0,0.0722596410153853,0.927740358984615,"H1"
1928,0.0426214621549099,0,0.0426214621549099,0.95737853784509,"H1"
1929,0.0393904731103514,0,0.0393904731103514,0.960609526889649,"H1"
1930,0.0555429794815586,0,0.0555429794815586,0.944457020518441,"H1"
1931,0.0444012758422958,0,0.0444012758422958,0.955598724157704,"H1"
1932,0.0426438590862494,0,0.0426438590862494,0.957356140913751,"H1"
1933,0.0429470744700411,0,0.0429470744700411,0.957052925529959,"H1"
1934,0.0373397554085696,0,0.0373397554085696,0.96266024459143,"H1"
1935,0.0300961722972707,0,0.0300961722972707,0.969903827702729,"H1"
1936,0.0268061050222024,0,0.0268061050222024,0.973193894977798,"H1"
1937,0.026023793264601,0,0.026023793264601,0.973976206735399,"H1"
1938,0.0449936014536097,0,0.0449936014536097,0.95500639854639,"H1"
1939,0.0441456515985941,0,0.0441456515985941,0.955854348401406,"H1"
1940,0.0472835736841743,0,0.0472835736841743,0.952716426315826,"H1"
1941,0.0321577401031231,0,0.0321577401031231,0.967842259896877,"H1"
1942,0.0472237936160115,0,0.0472237936160115,0.952776206383989,"H1"
1943,0.0423826505664273,0,0.0423826505664273,0.957617349433573,"H1"
1944,0.0590583404888693,0,0.0590583404888693,0.940941659511131,"H1"
1945,0.0467206080969992,0,0.0467206080969992,0.953279391903001,"H1"
1946,0.0433694616259082,0,0.0433694616259082,0.956630538374092,"H1"
1947,0.0425413107542118,0,0.0425413107542118,0.957458689245788,"H1"
1948,0.0328841141592967,0,0.0328841141592967,0.967115885840703,"H1"
1949,0.0232269175643815,0,0.0232269175643815,0.976773082435618,"H1"
1950,0.0103105763869645,0,0.0103105763869645,0.989689423613035,"H1"
1951,0.00399014726658068,0,0.00399014726658068,0.996009852733419,"H1"
1952,0.000722277875863646,0,0.000722277875863646,0.999277722124136,"H1"
1953,0.00202141498413703,0,0.00202141498413703,0.997978585015863,"H1"
1954,0.00332055209241041,0,0.00332055209241041,0.99667944790759,"H1"
1955,0.00461968920068379,0,0.00461968920068379,0.995380310799316,"H1"
1956,0.00591882630895717,0,0.00591882630895717,0.994081173691043,"H1"
1957,0.000892241127312112,0,0.000892241127312112,0.999107758872688,"H1"
1958,0.000479295479854577,0,0.000479295479854577,0.999520704520145,"H1"
1959,0.00241339953320927,0,0.00241339953320927,0.997586600466791,"H1"
1960,0.0138458160298843,0,0.0138458160298843,0.986154183970116,"H1"
1961,0,0,0,1,"H1"
1962,0,0,0,1,"H1"
1963,5.80662563829013e-05,0,5.80662563829013e-05,0.999941933743617,"H1"
1964,0.000116132512765803,0,0.000116132512765803,0.999883867487234,"H1"
1965,0.000174198769148704,0,0.000174198769148704,0.999825801230851,"H1"
1966,0.00915738052113202,0.000124427695435837,0.00928180821656785,0.990718191783432,"H1"
1967,0.0096112927265402,0,0.0096112927265402,0.99038870727346,"H1"
1968,0.00631346116300682,0,0.00631346116300682,0.993686538836993,"H1"
1969,0.00243529882368002,0,0.00243529882368002,0.99756470117632,"H1"
1970,0.000429623934573886,0,0.000429623934573886,0.999570376065426,"H1"
1971,0.0260815376781462,0,0.0260815376781462,0.973918462321854,"H1"
1972,0.00187587190515577,0,0.00187587190515577,0.998124128094844,"H1"
1973,0.0120679931614477,0,0.0120679931614477,0.987932006838552,"H1"
1974,0.00881863857150746,0,0.00881863857150746,0.991181361428493,"H1"
1975,0.0183401443292257,0,0.0183401443292257,0.981659855670774,"H1"
1976,0.0124429186835832,0,0.0124429186835832,0.987557081316417,"H1"
1977,0.0204769162037948,0,0.0204769162037948,0.979523083796205,"H1"
1978,0.0245162671753744,0,0.0245162671753744,0.975483732824626,"H1"
1979,0.0285556181469541,0,0.0285556181469541,0.971444381853046,"H1"
1995,0.0119669141140092,0,0.0119669141140092,0.988033085885991,"H1"
2001,0.00509437500887204,0,0.00509437500887204,0.994905624991128,"H1"
2006,0.0180773459737485,0,0.0180773459737485,0.981922654026252,"H1"
2011,0.0207470253627954,0.0200031559320464,0.0407501812948418,0.959249818705158,"H1"
2016,0.000264731349057297,0,0.000264731349057297,0.999735268650943,"H1"
1916,0.0387797624611325,0,0.0387797624611325,0.961220237538868,"H2"
1917,0.0164067918624647,0,0.0164067918624647,0.983593208137535,"H2"
1918,0.010366819287615,0,0.010366819287615,0.989633180712385,"H2"
1919,0.021941832646224,0,0.021941832646224,0.978058167353776,"H2"
1920,0.040989637545544,0,0.040989637545544,0.959010362454456,"H2"
1921,0.0458245593617038,0,0.0458245593617038,0.954175440638296,"H2"
1922,0.0081482625843567,0,0.0081482625843567,0.991851737415643,"H2"
1923,0.0101290722299433,0,0.0101290722299433,0.989870927770057,"H2"
1924,0.0236155694137003,0,0.0236155694137003,0.9763844305863,"H2"
1925,0.0371020665974572,0,0.0371020665974572,0.962897933402543,"H2"
1926,0.0505885637812142,0,0.0505885637812142,0.949411436218786,"H2"
1927,0.0640750609649711,0,0.0640750609649711,0.935924939035029,"H2"
1928,0.0888365236948718,0,0.0888365236948718,0.911163476305128,"H2"
1929,0.114982607386952,0,0.114982607386952,0.885017392613048,"H2"
1930,0.106507955239263,0,0.106507955239263,0.893492044760737,"H2"
1931,0.119533180716774,0,0.119533180716774,0.880466819283226,"H2"
1932,0.186762099842398,0,0.186762099842398,0.813237900157602,"H2"
1933,0.168727381805723,0,0.168727381805723,0.831272618194277,"H2"
1934,0.134942622505302,0,0.134942622505302,0.865057377494698,"H2"
1935,0.0357925318299967,0,0.0357925318299967,0.964207468170003,"H2"
1936,0.0477205584420658,0,0.0477205584420658,0.952279441557934,"H2"
1937,0.0575157768923951,0,0.0575157768923951,0.942484223107605,"H2"
1938,0.0844310883306609,0,0.0844310883306609,0.915568911669339,"H2"
1939,0.0997390746162839,0,0.0997390746162839,0.900260925383716,"H2"
1940,0.0995727215614789,0,0.0995727215614789,0.900427278438521,"H2"
1941,0.0981999556502698,0,0.0981999556502698,0.90180004434973,"H2"
1942,0.0800600950345142,0,0.0800600950345142,0.919939904965486,"H2"
1943,0.0606156692203961,0,0.0606156692203961,0.939384330779604,"H2"
1944,0.0690866739787404,0,0.0690866739787404,0.93091332602126,"H2"
1945,0.0832649901441417,0,0.0832649901441417,0.916735009855858,"H2"
1946,0.0997104153732384,0,0.0997104153732384,0.900289584626762,"H2"
1947,0.0890310472158362,0,0.0890310472158362,0.910968952784164,"H2"
1948,0.0708702409252051,0,0.0708702409252051,0.929129759074795,"H2"
1949,0.052709434634574,0,0.052709434634574,0.947290565365426,"H2"
1950,0.0517445357777544,0,0.0517445357777544,0.948255464222246,"H2"
1951,0.0231896928289066,0,0.0231896928289066,0.976810307171093,"H2"
1952,0.0119963620105399,0,0.0119963620105399,0.98800363798946,"H2"
1953,0.0125151170995055,0,0.0125151170995055,0.987484882900495,"H2"
1954,0.013033872188471,0,0.013033872188471,0.986966127811529,"H2"
1955,0.0135526272774366,0,0.0135526272774366,0.986447372722563,"H2"
1956,0.0140713823664022,0,0.0140713823664022,0.985928617633598,"H2"
1957,0.0106878900745962,0,0.0106878900745962,0.989312109925404,"H2"
1958,0.0347384617140722,0,0.0347384617140722,0.965261538285928,"H2"
1959,0.0306121907272426,0,0.0306121907272426,0.969387809272757,"H2"
1960,0.0539925801324746,0,0.0539925801324746,0.946007419867525,"H2"
1961,0.0444206293501752,0,0.0444206293501752,0.955579370649825,"H2"
1962,0.0818877186993214,0,0.0818877186993214,0.918112281300679,"H2"
1963,0.0797118383973419,0,0.0797118383973419,0.920288161602658,"H2"
1964,0.0775359580953623,0,0.0775359580953623,0.922464041904638,"H2"
1965,0.0753600777933828,0,0.0753600777933828,0.924639922206617,"H2"
1966,0.0675775415023526,0,0.0675775415023526,0.932422458497647,"H2"
1967,0.0731133307298209,0,0.0731133307298209,0.926886669270179,"H2"
1968,0.0598309293013886,0,0.0598309293013886,0.940169070698611,"H2"
1969,0.0220056975289872,0,0.0220056975289872,0.977994302471013,"H2"
1970,0.0154118965694028,0,0.0154118965694028,0.984588103430597,"H2"
1971,0.0478298173175477,0,0.0478298173175477,0.952170182682452,"H2"
1972,0.00489464551401575,0,0.00489464551401575,0.995105354485984,"H2"
1973,0.0133347906093597,0,0.0133347906093597,0.98666520939064,"H2"
1974,0.0471946609742261,0,0.0471946609742261,0.952805339025774,"H2"
1975,0.0193864884198172,0,0.0193864884198172,0.980613511580183,"H2"
1976,0.0112117817800436,0,0.0112117817800436,0.988788218219956,"H2"
1977,0.0132005745362973,0,0.0132005745362973,0.986799425463703,"H2"
1978,0.0664137534664051,0,0.0664137534664051,0.933586246533595,"H2"
1979,0.119626932396513,0,0.119626932396513,0.880373067603487,"H2"
1995,0.18148704047436,0.149644658708395,0.228482981177335,0.771517018822665,"H2"
2001,0,0.168082242656082,0.168082242656082,0.831917757343918,"H2"
